"Municípios, cluster, categoria, classe ABC e UF - BR todos",,,,,,
Tabela em formato longo: cada linha corresponde a um município classificado no universo analisado.,,,,,,
,,,,,,
Cluster,Código do município,Município,UF,Categoria,Classe ABC,Domicílios CNEFE
1,4300505,Alpestre (RS),RS,demais municipios,C,5389
1,4300554,Alto Alegre (RS),RS,demais municipios,C,1417
1,4300661,André da Rocha (RS),RS,demais municipios,C,978
1,4300703,Anta Gorda (RS),RS,demais municipios,C,4310
1,4300802,Antônio Prado (RS),RS,demais municipios,C,8350
1,4300901,Aratiba (RS),RS,demais municipios,C,5287
1,4301503,Augusto Pestana (RS),RS,demais municipios,C,4719
1,4301958,Barra Funda (RS),RS,demais municipios,C,1467
1,4301701,Barão de Cotegipe (RS),RS,demais municipios,C,5095
1,4302154,Boa Vista das Missões (RS),RS,demais municipios,C,1431
1,4302204,Boa Vista do Buricá (RS),RS,demais municipios,C,4382
1,4302220,Boa Vista do Cadeado (RS),RS,demais municipios,C,1776
1,4302238,Boa Vista do Incra (RS),RS,demais municipios,C,1669
1,4302584,Bozano (RS),RS,demais municipios,C,1578
1,4303301,Caibaté (RS),RS,demais municipios,C,3365
1,4303400,Caiçara (RS),RS,demais municipios,C,3436
1,4303558,Camargo (RS),RS,demais municipios,C,1917
1,4303673,Campestre da Serra (RS),RS,demais municipios,C,2758
1,4303707,Campina das Missões (RS),RS,demais municipios,C,4587
1,4303806,Campinas do Sul (RS),RS,demais municipios,C,3449
1,4304002,Campo Novo (RS),RS,demais municipios,C,2799
1,4304101,Campos Borges (RS),RS,demais municipios,C,2564
1,4304358,Candiota (RS),RS,demais municipios,C,6293
1,4304697,Capitão (RS),RS,demais municipios,C,1752
1,4304622,Capão Bonito do Sul (RS),RS,demais municipios,C,1531
1,4304655,Capão do Cipó (RS),RS,demais municipios,C,2031
1,4304804,Carlos Barbosa (RS),RS,demais municipios,B,16962
1,4304903,Casca (RS),RS,demais municipios,C,6087
1,4304952,Caseiros (RS),RS,demais municipios,C,1922
1,4305009,Catuípe (RS),RS,demais municipios,C,5460
1,4305116,Centenário (RS),RS,demais municipios,C,2406
1,4305306,Chapada (RS),RS,demais municipios,C,6530
1,4305405,Chiapetta (RS),RS,demais municipios,C,2488
1,4305504,Ciríaco (RS),RS,demais municipios,C,3021
1,4305603,Colorado (RS),RS,demais municipios,C,2246
1,4305702,Condor (RS),RS,demais municipios,C,4107
1,4305801,Constantina (RS),RS,demais municipios,C,5665
1,4305850,Coqueiros do Sul (RS),RS,demais municipios,C,1711
1,4305871,Coronel Barros (RS),RS,demais municipios,C,1986
1,4305959,Cotiporã (RS),RS,demais municipios,C,2880
1,4305975,Coxilha (RS),RS,demais municipios,C,1848
1,4306007,Crissiumal (RS),RS,demais municipios,C,8856
1,4306130,Cruzaltense (RS),RS,demais municipios,C,1646
1,4304309,Cândido Godói (RS),RS,demais municipios,C,4442
1,4306304,David Canabarro (RS),RS,demais municipios,C,3133
1,4306452,Dois Lajeados (RS),RS,demais municipios,C,2170
1,4306734,Doutor Maurício Cardoso (RS),RS,demais municipios,C,3807
1,4306759,Doutor Ricardo (RS),RS,demais municipios,C,1633
1,4306957,Entre Rios do Sul (RS),RS,demais municipios,C,1883
1,4306932,Entre-Ijuís (RS),RS,demais municipios,C,6753
1,4306973,Erebango (RS),RS,demais municipios,C,1701
1,4307054,Ernestina (RS),RS,demais municipios,C,3117
1,4307401,Esmeralda (RS),RS,demais municipios,C,2682
1,4307500,Espumoso (RS),RS,demais municipios,C,8853
1,4307559,Estação (RS),RS,demais municipios,C,3123
1,4307864,Fagundes Varela (RS),RS,demais municipios,C,1791
1,4308003,Faxinal do Soturno (RS),RS,demais municipios,C,4313
1,4308250,Floriano Peixoto (RS),RS,demais municipios,C,1954
1,4308458,Fortaleza dos Valos (RS),RS,demais municipios,C,3055
1,4308607,Garibaldi (RS),RS,demais municipios,B,19640
1,4308706,Gaurama (RS),RS,demais municipios,C,4059
1,4308854,Gentil (RS),RS,demais municipios,C,1161
1,4308904,Getúlio Vargas (RS),RS,demais municipios,C,10669
1,4309001,Giruá (RS),RS,demais municipios,C,10133
1,4309100,Gramado (RS),RS,demais municipios,A,28867
1,4309407,Guaporé (RS),RS,demais municipios,B,13920
1,4309506,Guarani das Missões (RS),RS,demais municipios,C,4829
1,4309605,Horizontina (RS),RS,demais municipios,C,10745
1,4309803,Ibiaçá (RS),RS,demais municipios,C,3289
1,4309902,Ibiraiaras (RS),RS,demais municipios,C,4427
1,4310009,Ibirubá (RS),RS,demais municipios,B,12141
1,4310306,Ilópolis (RS),RS,demais municipios,C,2519
1,4310405,Independência (RS),RS,demais municipios,C,4098
1,4310462,Ipiranga do Sul (RS),RS,demais municipios,C,1242
1,4310439,Ipê (RS),RS,demais municipios,C,4255
1,4310538,Itaara (RS),RS,demais municipios,C,3973
1,4310900,Jacutinga (RS),RS,demais municipios,C,2174
1,4311106,Jaguari (RS),RS,demais municipios,C,7303
1,4311205,Júlio de Castilhos (RS),RS,demais municipios,C,11095
1,4311270,Lagoa dos Três Cantos (RS),RS,demais municipios,C,1267
1,4311908,Marcelino Ramos (RS),RS,demais municipios,C,4033
1,4312005,Mariano Moro (RS),RS,demais municipios,C,1594
1,4312054,Marques de Souza (RS),RS,demais municipios,C,3526
1,4312138,Mato Castelhano (RS),RS,demais municipios,C,2113
1,4312153,Mato Leitão (RS),RS,demais municipios,C,2614
1,4312203,Maximiliano de Almeida (RS),RS,demais municipios,C,3227
1,4311718,Maçambará (RS),RS,demais municipios,C,2871
1,4312302,Miraguaí (RS),RS,demais municipios,C,3158
1,4312351,Montauri (RS),RS,demais municipios,C,982
1,4312427,Mormaço (RS),RS,demais municipios,C,1660
1,4312617,Muitos Capões (RS),RS,demais municipios,C,2798
1,4312625,Muliterno (RS),RS,demais municipios,C,1163
1,4312609,Muçum (RS),RS,demais municipios,C,3024
1,4312674,Nicolau Vergueiro (RS),RS,demais municipios,C,2014
1,4312757,Nova Alvorada (RS),RS,demais municipios,C,2294
1,4312807,Nova Araçá (RS),RS,demais municipios,C,2707
1,4312906,Nova Bassano (RS),RS,demais municipios,C,5968
1,4312955,Nova Boa Vista (RS),RS,demais municipios,C,1408
1,4313003,Nova Bréscia (RS),RS,demais municipios,C,2340
1,4313011,Nova Candelária (RS),RS,demais municipios,C,2320
1,4313102,Nova Palma (RS),RS,demais municipios,C,3624
1,4313086,Nova Pádua (RS),RS,demais municipios,C,1814
1,4313334,Nova Ramada (RS),RS,demais municipios,C,1595
1,4313359,Nova Roma do Sul (RS),RS,demais municipios,C,2323
1,4313391,Novo Cabrais (RS),RS,demais municipios,C,3459
1,4313466,Novo Xingu (RS),RS,demais municipios,C,1161
1,4312658,Não-Me-Toque (RS),RS,demais municipios,C,9937
1,4313607,Paim Filho (RS),RS,demais municipios,C,2737
1,4313805,Palmitinho (RS),RS,demais municipios,C,4944
1,4313904,Panambi (RS),RS,demais municipios,A,21541
1,4314001,Paraí (RS),RS,demais municipios,C,4326
1,4314134,Paulo Bento (RS),RS,demais municipios,C,1522
1,4314308,Pejuçara (RS),RS,demais municipios,C,2327
1,4314456,Pinhal (RS),RS,demais municipios,C,1721
1,4314472,Pinhal Grande (RS),RS,demais municipios,C,2969
1,4314787,Ponte Preta (RS),RS,demais municipios,C,1344
1,4314779,Pontão (RS),RS,demais municipios,C,2415
1,4315131,Pouso Novo (RS),RS,demais municipios,C,957
1,4315172,Protásio Alves (RS),RS,demais municipios,C,1436
1,4315313,Quatro Irmãos (RS),RS,demais municipios,C,1138
1,4315354,Quinze de Novembro (RS),RS,demais municipios,C,2913
1,4315453,Relvado (RS),RS,demais municipios,C,1194
1,4315503,Restinga Sêca (RS),RS,demais municipios,C,10349
1,4315909,Rodeio Bonito (RS),RS,demais municipios,C,3862
1,4316105,Ronda Alta (RS),RS,demais municipios,C,5649
1,4316204,Rondinha (RS),RS,demais municipios,C,3121
1,4316303,Roque Gonzales (RS),RS,demais municipios,C,5037
1,4316402,Rosário do Sul (RS),RS,demais municipios,A,20284
1,4316436,Saldanha Marinho (RS),RS,demais municipios,C,1860
1,4316451,Salto do Jacuí (RS),RS,demais municipios,C,6056
1,4316477,Salvador das Missões (RS),RS,demais municipios,C,1974
1,4316600,Sananduva (RS),RS,demais municipios,C,11005
1,4316709,Santa Bárbara do Sul (RS),RS,demais municipios,C,4856
1,4316733,Santa Cecília do Sul (RS),RS,demais municipios,C,1327
1,4316758,Santa Clara do Sul (RS),RS,demais municipios,C,4058
1,4317558,Santo Antônio do Palma (RS),RS,demais municipios,C,1448
1,4317756,Santo Antônio do Planalto (RS),RS,demais municipios,C,1345
1,4317806,Santo Augusto (RS),RS,demais municipios,C,7826
1,4317905,Santo Cristo (RS),RS,demais municipios,C,9967
1,4317954,Santo Expedito do Sul (RS),RS,demais municipios,C,1699
1,4320107,Sarandi (RS),RS,demais municipios,B,11788
1,4320206,Seberi (RS),RS,demais municipios,C,7431
1,4320230,Sede Nova (RS),RS,demais municipios,C,1838
1,4320305,Selbach (RS),RS,demais municipios,C,3111
1,4320404,Serafina Corrêa (RS),RS,demais municipios,C,8550
1,4320503,Sertão (RS),RS,demais municipios,C,3928
1,4320602,Severiano de Almeida (RS),RS,demais municipios,C,2727
1,4320651,Silveira Martins (RS),RS,demais municipios,C,1508
1,4318051,São Domingos do Sul (RS),RS,demais municipios,C,1841
1,4318440,São Jorge (RS),RS,demais municipios,C,2137
1,4318499,São José do Inhacorá (RS),RS,demais municipios,C,1791
1,4318606,São José do Ouro (RS),RS,demais municipios,C,4634
1,4318424,São João da Urtiga (RS),RS,demais municipios,C,3289
1,4318432,São João do Polêsine (RS),RS,demais municipios,C,1828
1,4319000,São Marcos (RS),RS,demais municipios,B,11791
1,4319109,São Martinho (RS),RS,demais municipios,C,3501
1,4319158,São Miguel das Missões (RS),RS,demais municipios,C,5622
1,4319372,São Pedro do Butiá (RS),RS,demais municipios,C,1894
1,4319703,São Valentim (RS),RS,demais municipios,C,2493
1,4319711,São Valentim do Sul (RS),RS,demais municipios,C,1828
1,4321006,Tapera (RS),RS,demais municipios,C,5777
1,4321329,Taquaruçu do Sul (RS),RS,demais municipios,C,1919
1,4321402,Tenente Portela (RS),RS,demais municipios,C,7966
1,4321469,Tio Hugo (RS),RS,demais municipios,C,2350
1,4321956,Trindade do Sul (RS),RS,demais municipios,C,4860
1,4322004,Triunfo (RS),RS,demais municipios,B,16556
1,4321634,Três Arroios (RS),RS,demais municipios,C,2236
1,4322103,Tucunduva (RS),RS,demais municipios,C,3684
1,4322301,Tuparendi (RS),RS,demais municipios,C,5526
1,4322343,Ubiretama (RS),RS,demais municipios,C,1493
1,4322350,União da Serra (RS),RS,demais municipios,C,865
1,4322558,Vanini (RS),RS,demais municipios,C,1401
1,4322707,Vera Cruz (RS),RS,demais municipios,B,14983
1,4322806,Veranópolis (RS),RS,demais municipios,B,14118
1,4322855,Vespasiano Corrêa (RS),RS,demais municipios,C,1458
1,4322905,Viadutos (RS),RS,demais municipios,C,3702
1,4323200,Victor Graeff (RS),RS,demais municipios,C,2048
1,4323309,Vila Flores (RS),RS,demais municipios,C,2235
1,4323358,Vila Lângaro (RS),RS,demais municipios,C,1576
1,4323408,Vila Maria (RS),RS,demais municipios,C,2828
1,4323507,Vista Alegre (RS),RS,demais municipios,C,1696
1,4323606,Vista Alegre do Prata (RS),RS,demais municipios,C,1210
1,4323705,Vista Gaúcha (RS),RS,demais municipios,C,1944
1,4323804,Xangri-lá (RS),RS,demais municipios,A,25345
1,4300059,Água Santa (RS),RS,demais municipios,C,2661
1,4200051,Abdon Batista (SC),SC,demais municipios,C,2206
1,4200101,Abelardo Luz (SC),SC,demais municipios,C,9568
1,4200200,Agrolândia (SC),SC,demais municipios,C,5806
1,4200309,Agronômica (SC),SC,demais municipios,C,3553
1,4200754,Alto Bela Vista (SC),SC,demais municipios,C,1525
1,4200804,Anchieta (SC),SC,demais municipios,C,3938
1,4201273,Arabutã (SC),SC,demais municipios,C,3044
1,4201604,Arroio Trinta (SC),SC,demais municipios,C,2417
1,4201653,Arvoredo (SC),SC,demais municipios,C,1793
1,4201802,Atalanta (SC),SC,demais municipios,C,2050
1,4202008,Balneário Camboriú (SC),SC,demais municipios,A,97348
1,4202099,Barra Bonita (SC),SC,demais municipios,C,1269
1,4202156,Belmonte (SC),SC,demais municipios,C,1546
1,4202537,Bom Jesus (SC),SC,demais municipios,C,1503
1,4202578,Bom Jesus do Oeste (SC),SC,demais municipios,C,1327
1,4202859,Braço do Trombudo (SC),SC,demais municipios,C,2107
1,4202875,Brunópolis (SC),SC,demais municipios,C,1885
1,4203105,Caibi (SC),SC,demais municipios,C,3826
1,4203501,Campo Erê (SC),SC,demais municipios,C,5473
1,4203600,Campos Novos (SC),SC,demais municipios,B,19939
1,4203808,Canoinhas (SC),SC,demais municipios,A,28559
1,4203907,Capinzal (SC),SC,demais municipios,B,12279
1,4204004,Catanduvas (SC),SC,demais municipios,C,5198
1,4204103,Caxambu do Sul (SC),SC,demais municipios,C,3023
1,4204152,Celso Ramos (SC),SC,demais municipios,C,2166
1,4204350,Cordilheira Alta (SC),SC,demais municipios,C,3025
1,4204400,Coronel Freitas (SC),SC,demais municipios,C,6400
1,4204459,Coronel Martins (SC),SC,demais municipios,C,1453
1,4204707,Cunha Porã (SC),SC,demais municipios,C,6675
1,4204756,Cunhataí (SC),SC,demais municipios,C,1276
1,4204905,Descanso (SC),SC,demais municipios,C,5258
1,4205001,Dionísio Cerqueira (SC),SC,demais municipios,C,9014
1,4205100,Dona Emma (SC),SC,demais municipios,C,2694
1,4205209,Erval Velho (SC),SC,demais municipios,C,3323
1,4205308,Faxinal dos Guedes (SC),SC,demais municipios,C,5877
1,4205357,Flor do Sertão (SC),SC,demais municipios,C,1269
1,4205431,Formosa do Sul (SC),SC,demais municipios,C,1630
1,4205506,Fraiburgo (SC),SC,demais municipios,B,16840
1,4205605,Galvão (SC),SC,demais municipios,C,1671
1,4206405,Guaraciaba (SC),SC,demais municipios,C,6496
1,4206603,Guarujá do Sul (SC),SC,demais municipios,C,3010
1,4206652,Guatambú (SC),SC,demais municipios,C,4845
1,4206702,Herval d'Oeste (SC),SC,demais municipios,C,10640
1,4206751,Ibiam (SC),SC,demais municipios,C,1220
1,4206801,Ibicaré (SC),SC,demais municipios,C,2534
1,4207577,Iomerê (SC),SC,demais municipios,C,2051
1,4207601,Ipira (SC),SC,demais municipios,C,3197
1,4207650,Iporã do Oeste (SC),SC,demais municipios,C,5539
1,4207700,Ipumirim (SC),SC,demais municipios,C,4287
1,4207759,Iraceminha (SC),SC,demais municipios,C,2794
1,4207809,Irani (SC),SC,demais municipios,C,5806
1,4207858,Irati (SC),SC,demais municipios,C,1327
1,4208104,Itaiópolis (SC),SC,demais municipios,B,13018
1,4208302,Itapema (SC),SC,demais municipios,A,58248
1,4208401,Itapiranga (SC),SC,demais municipios,C,8703
1,4208005,Itá (SC),SC,demais municipios,C,4340
1,4208609,Jaborá (SC),SC,demais municipios,C,2611
1,4208955,Jardinópolis (SC),SC,demais municipios,C,1063
1,4209177,Jupiá (SC),SC,demais municipios,C,1669
1,4209201,Lacerdópolis (SC),SC,demais municipios,C,1349
1,4209458,Lajeado Grande (SC),SC,demais municipios,C,1017
1,4209508,Laurentino (SC),SC,demais municipios,C,4137
1,4209854,Lindóia do Sul (SC),SC,demais municipios,C,2678
1,4210035,Luzerna (SC),SC,demais municipios,C,3414
1,4210555,Marema (SC),SC,demais municipios,C,1293
1,4210902,Modelo (SC),SC,demais municipios,C,2369
1,4211009,Mondaí (SC),SC,demais municipios,C,6009
1,4211405,Nova Erechim (SC),SC,demais municipios,C,2706
1,4211454,Nova Itaberaba (SC),SC,demais municipios,C,2797
1,4211652,Novo Horizonte (SC),SC,demais municipios,C,1756
1,4211751,Otacílio Costa (SC),SC,demais municipios,C,9032
1,4211801,Ouro (SC),SC,demais municipios,C,4345
1,4211876,Paial (SC),SC,demais municipios,C,1354
1,4212007,Palma Sola (SC),SC,demais municipios,C,4554
1,4212056,Palmeira (SC),SC,demais municipios,C,2222
1,4212106,Palmitos (SC),SC,demais municipios,C,9995
1,4212239,Paraíso (SC),SC,demais municipios,C,2876
1,4212601,Peritiba (SC),SC,demais municipios,C,2001
1,4212908,Pinhalzinho (SC),SC,demais municipios,C,11022
1,4213005,Pinheiro Preto (SC),SC,demais municipios,C,1735
1,4213104,Piratuba (SC),SC,demais municipios,C,4751
1,4213153,Planalto Alegre (SC),SC,demais municipios,C,1906
1,4213401,Ponte Serrada (SC),SC,demais municipios,C,5526
1,4213609,Porto União (SC),SC,demais municipios,B,16820
1,4213708,Pouso Redondo (SC),SC,demais municipios,C,9223
1,4213906,Presidente Castello Branco (SC),SC,demais municipios,C,1110
1,4214003,Presidente Getúlio (SC),SC,demais municipios,C,10567
1,4214151,Princesa (SC),SC,demais municipios,C,1809
1,4214201,Quilombo (SC),SC,demais municipios,C,6125
1,4214409,Rio das Antas (SC),SC,demais municipios,C,4206
1,4214508,Rio do Campo (SC),SC,demais municipios,C,4391
1,4214607,Rio do Oeste (SC),SC,demais municipios,C,4542
1,4215075,Riqueza (SC),SC,demais municipios,C,3181
1,4215307,Salete (SC),SC,demais municipios,C,4545
1,4215406,Salto Veloso (SC),SC,demais municipios,C,2546
1,4215505,Santa Cecília (SC),SC,demais municipios,C,7532
1,4215554,Santa Helena (SC),SC,demais municipios,C,1514
1,4215695,Santiago do Sul (SC),SC,demais municipios,C,984
1,4217303,Saudades (SC),SC,demais municipios,C,5684
1,4217501,Seara (SC),SC,demais municipios,C,10252
1,4217550,Serra Alta (SC),SC,demais municipios,C,1947
1,4217758,Sul Brasil (SC),SC,demais municipios,C,1764
1,4216008,São Carlos (SC),SC,demais municipios,C,6037
1,4216107,São Domingos (SC),SC,demais municipios,C,5393
1,4216701,São José do Cedro (SC),SC,demais municipios,C,8165
1,4216255,São João do Oeste (SC),SC,demais municipios,C,3953
1,4217154,São Miguel da Boa Vista (SC),SC,demais municipios,C,1334
1,4217808,Taió (SC),SC,demais municipios,C,11032
1,4217907,Tangará (SC),SC,demais municipios,C,4976
1,4217956,Tigrinhos (SC),SC,demais municipios,C,1479
1,4218509,Treze Tílias (SC),SC,demais municipios,C,4716
1,4218608,Trombudo Central (SC),SC,demais municipios,C,3961
1,4218301,Três Barras (SC),SC,demais municipios,C,9082
1,4218756,Tunápolis (SC),SC,demais municipios,C,2863
1,4218855,União do Oeste (SC),SC,demais municipios,C,1885
1,4219176,Vargem Bonita (SC),SC,demais municipios,C,2581
1,4219101,Vargeão (SC),SC,demais municipios,C,2019
1,4219358,Vitor Meireles (SC),SC,demais municipios,C,3199
1,4219408,Witmarsum (SC),SC,demais municipios,C,2941
1,4219606,Xavantina (SC),SC,demais municipios,C,2476
1,4219705,Xaxim (SC),SC,demais municipios,B,15547
1,4219853,Zortéa (SC),SC,demais municipios,C,2347
1,4200408,Água Doce (SC),SC,demais municipios,C,4764
1,4200556,Águas Frias (SC),SC,demais municipios,C,1716
1,4200507,Águas de Chapecó (SC),SC,demais municipios,C,3880
1,3500204,Adolfo (SP),SP,demais municipios,C,2885
1,3500303,Aguaí (SP),SP,demais municipios,B,17017
1,3500709,Agudos (SP),SP,demais municipios,B,18858
1,3500758,Alambari (SP),SP,demais municipios,C,4206
1,3500808,Alfredo Marcondes (SP),SP,demais municipios,C,3072
1,3500907,Altair (SP),SP,demais municipios,C,1836
1,3501004,Altinópolis (SP),SP,demais municipios,C,9481
1,3501103,Alto Alegre (SP),SP,demais municipios,C,2632
1,3501509,Alvinlândia (SP),SP,demais municipios,C,1553
1,3501608,Americana (SP),SP,demais municipios,A,124546
1,3501707,Américo Brasiliense (SP),SP,demais municipios,B,15346
1,3501806,Américo de Campos (SP),SP,demais municipios,C,3876
1,3502002,Analândia (SP),SP,demais municipios,C,3363
1,3502200,Angatuba (SP),SP,demais municipios,B,14192
1,3502309,Anhembi (SP),SP,demais municipios,C,4391
1,3502408,Anhumas (SP),SP,demais municipios,C,2499
1,3503000,Aramina (SP),SP,demais municipios,C,3059
1,3503109,Arandu (SP),SP,demais municipios,C,4495
1,3502903,Araçoiaba da Serra (SP),SP,demais municipios,A,21728
1,3503356,Arco-Íris (SP),SP,demais municipios,C,1521
1,3503406,Arealva (SP),SP,demais municipios,C,6401
1,3503604,Areiópolis (SP),SP,demais municipios,C,4619
1,3503703,Ariranha (SP),SP,demais municipios,C,4022
1,3503802,Artur Nogueira (SP),SP,demais municipios,A,25966
1,3503950,Aspásia (SP),SP,demais municipios,C,1220
1,3504404,Avanhandava (SP),SP,demais municipios,C,5027
1,3504305,Avaí (SP),SP,demais municipios,C,3299
1,3504602,Bady Bassitt (SP),SP,demais municipios,B,14854
1,3505104,Barbosa (SP),SP,demais municipios,C,3483
1,3505203,Bariri (SP),SP,demais municipios,B,17957
1,3505302,Barra Bonita (SP),SP,demais municipios,B,18054
1,3505351,Barra do Chapéu (SP),SP,demais municipios,C,3317
1,3505609,Barrinha (SP),SP,demais municipios,B,15619
1,3505005,Barão de Antonina (SP),SP,demais municipios,C,2467
1,3505807,Bastos (SP),SP,demais municipios,C,10963
1,3505906,Batatais (SP),SP,demais municipios,A,30977
1,3506102,Bebedouro (SP),SP,demais municipios,A,39392
1,3506300,Bernardino de Campos (SP),SP,demais municipios,C,6130
1,3506409,Bilac (SP),SP,demais municipios,C,4417
1,3506706,Boa Esperança do Sul (SP),SP,demais municipios,C,6935
1,3506805,Bocaina (SP),SP,demais municipios,C,6350
1,3506904,Bofete (SP),SP,demais municipios,C,8278
1,3507001,Boituva (SP),SP,demais municipios,A,34679
1,3507308,Boracéia (SP),SP,demais municipios,C,2601
1,3507407,Borborema (SP),SP,demais municipios,C,9898
1,3507456,Borebi (SP),SP,demais municipios,C,1670
1,3507209,Borá (SP),SP,demais municipios,C,527
1,3507704,Braúna (SP),SP,demais municipios,C,3078
1,3507753,Brejo Alegre (SP),SP,demais municipios,C,1684
1,3507803,Brodowski (SP),SP,demais municipios,B,12800
1,3507902,Brotas (SP),SP,demais municipios,B,14292
1,3508009,Buri (SP),SP,demais municipios,C,11066
1,3508108,Buritama (SP),SP,demais municipios,B,11914
